,Real daily return,Volatility,Sharpe Ratio
2018-05-15 00:00:00-04:00,-0.010068230682135897,0.22762020752414922,-0.04423258721907507
2018-05-16 00:00:00-04:00,-0.015509530407001777,0.1981688789239048,-0.0782642082410796
2018-05-17 00:00:00-04:00,0.005566173170820589,0.17510362704665497,0.03178788049511691
2018-05-18 00:00:00-04:00,-0.009690803378506967,0.16740973994968136,-0.057886735750379566
2018-05-21 00:00:00-04:00,0.012491554318300591,0.16772319511586253,0.07447720221208208
2018-05-22 00:00:00-04:00,-0.008768349342219896,0.1676581196683649,-0.052298984144424826
2018-05-23 00:00:00-04:00,0.010094033271971038,0.1661834783559215,0.060740293631068795
2018-05-24 00:00:00-04:00,-0.00897842304432382,0.1540530200180167,-0.05828138288541037
2018-05-25 00:00:00-04:00,-0.01922018141924992,0.17064227838347532,-0.11263434596236126
2018-05-29 00:00:00-04:00,0.016380677945806686,0.21144171562610847,0.07747136319482278
2018-05-30 00:00:00-04:00,0.01905915691743781,0.21940922530602108,0.08686579559658462
2018-05-31 00:00:00-04:00,0.007202611167267593,0.1912375229860038,0.03766316910408181
2018-06-01 00:00:00-04:00,-0.019735801270717578,0.18654184180847028,-0.10579825458666313
2018-06-04 00:00:00-04:00,-0.02141475732412756,0.1993788057476156,-0.10740739089006035
2018-06-05 00:00:00-04:00,-0.0015089054799428854,0.2286533258512399,-0.006599097014335876
2018-06-06 00:00:00-04:00,-0.032123707882620055,0.24541706653260764,-0.1308943519555593
2018-06-07 00:00:00-04:00,0.012763820893759555,0.247089924505044,0.05165658178627595
2018-06-08 00:00:00-04:00,-0.009475450189757142,0.2191363810326375,-0.04323996839368219
2018-06-11 00:00:00-04:00,0.005837419000560397,0.2147039222432816,0.027188227115599692
2018-06-12 00:00:00-04:00,0.0007166430175111224,0.21555984437946651,0.003324566407876788
2018-06-13 00:00:00-04:00,0.003959384481736733,0.2251917395168477,0.017582281171732373
2018-06-14 00:00:00-04:00,0.022325000558933397,0.2267473647993163,0.09845759653565206
2018-06-15 00:00:00-04:00,-0.020135620878512138,0.24530584141617265,-0.08208373988270068
2018-06-18 00:00:00-04:00,0.012992671598698031,0.2588022265983148,0.050203090481380865
2018-06-19 00:00:00-04:00,0.018758453238158695,0.2519094682180137,0.07446505830389945
2018-06-20 00:00:00-04:00,0.013595576300649042,0.2501271924354616,0.05435465120073662
2018-06-21 00:00:00-04:00,-0.015245239690988866,0.2324883945936164,-0.06557419658575708
2018-06-22 00:00:00-04:00,-0.0012912112881750901,0.22248405648924502,-0.005803612665779976
2018-06-25 00:00:00-04:00,-0.039495641947275034,0.23545528930439932,-0.1677415787258642
2018-06-26 00:00:00-04:00,0.01432949872845699,0.1798570540993997,0.07967159698133196
2018-06-27 00:00:00-04:00,0.0012184566999894754,0.1834031550558751,0.006643597268641664
2018-06-28 00:00:00-04:00,0.0061235430576146044,0.21610172522649557,0.028336391350862827
2018-06-29 00:00:00-04:00,0.004934090397865354,0.23081011628803677,0.02137727096722188
2018-07-02 00:00:00-04:00,-0.0029006236357676735,0.19670846194877634,-0.01474579998761318
2018-07-03 00:00:00-04:00,-0.0021695858794759677,0.177916490735899,-0.012194405760264924
2018-07-05 00:00:00-04:00,0.0009982474899849448,0.16361655074382428,0.006101140046326418
2018-07-06 00:00:00-04:00,0.016857528144675518,0.16287980615404318,0.10349673506323155
2018-07-09 00:00:00-04:00,-0.012332838970226608,0.16429430105207332,-0.07506553113073408
2018-07-10 00:00:00-04:00,0.0018831735798561025,0.14840959133515882,0.012689028808139918
2018-07-11 00:00:00-04:00,0.0017197182115513826,0.1525947850178748,0.011269836065170487
2018-07-12 00:00:00-04:00,0.010099040154493059,0.14946527323264652,0.06756780311620375
2018-07-13 00:00:00-04:00,0.0010547330461933005,0.17093895315506805,0.006170232277229957
2018-07-16 00:00:00-04:00,-0.011304505823214657,0.1939164651367434,-0.05829575026155256
2018-07-17 00:00:00-04:00,-0.002794721898057663,0.15293944349065108,-0.018273388697327773
2018-07-18 00:00:00-04:00,-0.012866376223980753,0.15738863540993486,-0.08174908048772997
2018-07-19 00:00:00-04:00,-0.0017813006731511368,0.13067967722544319,-0.013631045859396411
2018-07-20 00:00:00-04:00,-0.0003756390871855811,0.12903298884265252,-0.002911186438094904
2018-07-23 00:00:00-04:00,-0.0009831445062786046,0.12723259037685847,-0.007727143677312275
2018-07-24 00:00:00-04:00,-0.003751359723473298,0.13117095096281198,-0.028599012936460593
2018-07-25 00:00:00-04:00,0.013141538359421397,0.12067057322614355,0.1089042507057077
2018-07-26 00:00:00-04:00,-0.014809128759614217,0.11376906780541633,-0.13016832294822742
2018-07-27 00:00:00-04:00,-0.006851172375420857,0.08440512856690281,-0.08117009584305472
2018-07-30 00:00:00-04:00,-0.005090122596781397,0.08141469944211975,-0.06252092842767445
2018-07-31 00:00:00-04:00,0.004794411627562995,0.08666109231761716,0.055323692551569055
2018-08-01 00:00:00-04:00,-0.005577006169701982,0.09078748857306859,-0.06142923719289178
2018-08-02 00:00:00-04:00,0.009143809772105943,0.09034297742675267,0.10121218087503775
