,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
2019-02-04 00:00:00-05:00,0.41745,-1.0,-0.72019,-0.08284,0.99333,1.0,0.39225,-1.0,1.0
2019-02-05 00:00:00-05:00,0.71207,-1.0,-0.71434,0.09713,0.93565,1.0,-0.11362,-0.9169,1.0
2019-02-06 00:00:00-05:00,0.86045,-0.84042,-0.77559,0.08404,0.45492,1.0,0.16152,-0.94492,1.0
2019-02-07 00:00:00-05:00,0.53275,-0.88068,-0.44914,-0.13603,0.65368,1.0,0.01641,-0.73698,1.0
2019-02-08 00:00:00-05:00,0.65649,-0.76032,-0.67834,0.01745,0.24506,1.0,0.14023,-0.62057,1.0
2019-02-11 00:00:00-05:00,0.25985,-0.66785,-0.64549,-0.05694,0.08787,1.0,-0.04253,0.06509,1.0
2019-02-12 00:00:00-05:00,0.29055,-0.76423,-0.29048,-0.3623,0.22055,1.0,-0.08102,-0.01307,1.0
2019-02-13 00:00:00-05:00,0.24737,-0.864,-0.44319,-0.03286,0.22019,1.0,-0.08624,-0.04127,1.0
2019-02-14 00:00:00-05:00,1.0,-0.72307,-0.34259,-0.20483,0.15096,1.0,-0.20829,-0.67218,1.0
2019-02-15 00:00:00-05:00,1.0,-0.78714,-0.29277,-0.3333,0.2171,1.0,-0.40447,-0.39942,1.0
2019-02-19 00:00:00-05:00,1.0,-1.0,-0.53121,-0.58204,0.28216,1.0,-0.36377,0.19485,1.0
2019-02-20 00:00:00-05:00,1.0,-0.79639,-0.27266,-0.51004,-0.24509,1.0,-0.35071,0.17489,1.0
2019-02-21 00:00:00-05:00,1.0,-0.77366,-0.50935,-0.3629,-0.1476,1.0,-0.10888,-0.09761,1.0
2019-02-22 00:00:00-05:00,1.0,-0.69344,-0.32025,-0.47599,-0.56278,1.0,-0.08601,0.13848,1.0
2019-02-25 00:00:00-05:00,0.6758,-0.61681,-0.29892,-0.6688,-0.30668,1.0,0.05529,0.16012,1.0
2019-02-26 00:00:00-05:00,0.43067,-0.83943,-0.28422,-0.76908,-0.48419,1.0,0.62894,0.31731,1.0
2019-02-27 00:00:00-05:00,0.34351,-0.5516,-0.24185,-0.77059,-0.68155,1.0,0.67522,0.22685,1.0
2019-02-28 00:00:00-05:00,0.34849,-0.50252,-0.30571,-0.31092,-0.9,1.0,0.24422,0.42643,1.0
2019-03-01 00:00:00-05:00,0.26519,-0.33238,-0.26963,-0.23727,-1.0,1.0,0.10211,0.47197,1.0
2019-03-04 00:00:00-05:00,0.33124,-0.52348,-0.15296,-0.06921,-0.78701,1.0,-0.25202,0.45346,1.0
2019-03-05 00:00:00-05:00,0.39197,-0.70197,-0.17586,0.33953,-1.0,1.0,-0.23075,0.37708,1.0
2019-03-06 00:00:00-05:00,0.28395,-0.87103,0.01922,0.49501,-1.0,1.0,-0.12555,0.19839,1.0
2019-03-07 00:00:00-05:00,0.53023,-0.70651,-0.54476,0.37666,-1.0,1.0,0.16754,0.46153,0.71531
2019-03-08 00:00:00-05:00,0.41584,-0.81576,-0.18756,0.69803,-1.0,1.0,-0.0043,0.0429,0.85085
2019-03-11 00:00:00-04:00,0.26873,-0.85069,-0.44509,1.0,-1.0,1.0,0.12389,0.03737,0.86579
2019-03-12 00:00:00-04:00,0.04521,-0.71878,-0.36933,0.93566,-1.0,1.0,0.0358,0.19142,0.88002
2019-03-13 00:00:00-04:00,0.16045,-1.0,-0.49229,1.0,-1.0,1.0,0.33726,0.11185,0.88274
2019-03-14 00:00:00-04:00,-0.01111,-0.97591,-0.37175,1.0,-0.89652,1.0,0.15804,0.39338,0.70386
2019-03-15 00:00:00-04:00,0.10733,-0.77467,-0.26994,0.72152,-0.82151,0.86104,-0.0689,0.40933,0.8358
2019-03-18 00:00:00-04:00,-0.08452,-0.46688,0.03837,0.78738,-0.65975,0.35995,-0.16875,0.43337,0.76083
2019-03-19 00:00:00-04:00,0.10578,-0.42807,0.0089,0.78842,-0.7164,0.56442,-0.29118,0.38639,0.58173
2019-03-20 00:00:00-04:00,0.36626,-0.14789,0.1563,0.3187,-0.5389,0.5303,-0.33544,0.43744,0.21324
2019-03-21 00:00:00-04:00,0.61164,-0.13883,0.17909,0.0458,-0.72914,0.47409,-0.45734,0.8043,0.2104
2019-03-22 00:00:00-04:00,0.12178,0.07315,0.36403,-0.0903,-0.53113,0.30313,-0.24606,0.52753,0.47786
2019-03-25 00:00:00-04:00,0.1167,0.19187,0.34501,-0.06836,-0.55254,0.27781,-0.29073,0.37081,0.60942
2019-03-26 00:00:00-04:00,0.2564,0.18487,0.3884,-0.1247,-0.60656,0.31273,-0.3925,0.36103,0.62033
2019-03-27 00:00:00-04:00,0.16016,0.22642,0.48367,-0.11692,-0.60948,0.27539,-0.3588,0.34159,0.59796
2019-03-28 00:00:00-04:00,0.15967,0.27916,0.52625,-0.16351,-0.78681,0.36418,-0.38218,0.37349,0.62974
2019-03-29 00:00:00-04:00,0.13157,0.36356,0.36852,-0.17116,-0.6512,0.38251,-0.32589,0.36669,0.53541
2019-04-01 00:00:00-04:00,-0.03923,0.23766,-0.0499,-0.23276,-0.60787,0.64946,-0.33487,1.0,0.37752
2019-04-02 00:00:00-04:00,-0.04848,0.20158,-0.05887,-0.11952,-0.62495,0.70355,-0.3216,0.89805,0.37025
2019-04-03 00:00:00-04:00,-0.27219,0.15178,-0.1476,-0.06017,-0.59397,0.69275,-0.22867,0.99303,0.46504
2019-04-04 00:00:00-04:00,-0.18349,0.10488,-0.23091,0.00612,-0.569,0.52282,-0.10691,1.0,0.45648
2019-04-05 00:00:00-04:00,-0.04289,0.21127,-0.23032,0.01513,-0.58177,0.46303,0.01501,0.72845,0.42211
2019-04-08 00:00:00-04:00,0.03495,0.18756,-0.12854,0.02398,-0.57232,0.35651,-0.02934,0.69272,0.43448
2019-04-09 00:00:00-04:00,0.01472,0.24219,-0.03936,-0.00826,-0.66574,0.25419,0.00608,0.77964,0.41652
2019-04-10 00:00:00-04:00,-0.03714,0.14721,-0.04163,-0.09814,-0.43768,0.04986,0.17774,0.65401,0.58577
2019-04-11 00:00:00-04:00,-0.03764,0.1799,-0.0283,-0.13226,-0.52662,0.08632,0.20704,0.68657,0.56499
2019-04-12 00:00:00-04:00,-0.00208,0.27567,0.00181,-0.30209,-0.57781,0.18881,0.19607,0.69502,0.52459
2019-04-15 00:00:00-04:00,0.01396,0.28149,-0.00258,-0.24836,-0.62666,0.14469,0.16136,0.74266,0.53343
2019-04-16 00:00:00-04:00,0.0768,0.31536,-0.03973,-0.27002,-0.59639,0.07889,0.15387,0.74696,0.53427
2019-04-17 00:00:00-04:00,0.09594,0.41044,0.03177,-0.30755,-0.66557,0.21876,0.08985,0.76328,0.36309
2019-04-18 00:00:00-04:00,0.09196,0.35789,0.0498,-0.32953,-0.6187,0.21301,0.11519,0.76498,0.3554
2019-04-22 00:00:00-04:00,0.03601,0.46911,0.0037,-0.37926,-0.57162,0.28987,0.16042,0.70665,0.28512
2019-04-23 00:00:00-04:00,-0.04021,0.50711,0.12171,-0.34889,-0.56771,0.22453,0.08707,0.68183,0.33457
2019-04-24 00:00:00-04:00,0.03559,0.24065,0.0727,-0.33824,-0.48624,0.32797,-0.03478,0.79081,0.39155
2019-04-25 00:00:00-04:00,0.20306,0.19105,-0.00547,-0.1766,-0.53409,0.08173,-0.18686,1.0,0.42718
2019-04-26 00:00:00-04:00,0.23403,0.10284,0.00605,-0.05888,-0.439,-0.09043,-0.23146,1.0,0.47684
2019-04-29 00:00:00-04:00,0.26139,0.13601,-0.12222,-0.01797,-0.40767,-0.0893,-0.15867,0.9962,0.40224
2019-04-30 00:00:00-04:00,0.53247,0.15177,-0.2207,0.0479,-0.39728,-0.09712,-0.24698,0.8543,0.37564
2019-05-01 00:00:00-04:00,0.42917,0.19734,-0.18421,0.04062,-0.35117,-0.07942,-0.16766,0.70954,0.40579
2019-05-02 00:00:00-04:00,0.40117,0.17033,-0.28524,0.09883,-0.38329,-0.05468,-0.31634,0.96745,0.40177
2019-05-03 00:00:00-04:00,0.53445,0.15937,-0.33079,0.1313,-0.36922,-0.06448,-0.31972,0.85762,0.40147
2019-05-06 00:00:00-04:00,0.51898,0.17309,-0.30617,0.10715,-0.35037,-0.08541,-0.28287,0.93365,0.29195
2019-05-07 00:00:00-04:00,0.65985,0.20066,-0.28169,0.16774,-0.32539,-0.16294,-0.4095,0.9017,0.24957
2019-05-08 00:00:00-04:00,0.90362,0.16495,-0.30224,0.24091,-0.49977,-0.38591,-0.49975,1.0,0.3782
2019-05-09 00:00:00-04:00,0.97945,0.31538,-0.3091,0.22061,-0.49724,-0.38247,-0.59097,1.0,0.26435
2019-05-10 00:00:00-04:00,0.91964,0.32316,-0.34144,0.28587,-0.50163,-0.37683,-0.64079,1.0,0.33204
2019-05-13 00:00:00-04:00,0.69209,0.5282,-0.36184,0.39436,-0.50878,-0.42542,-0.49369,0.86198,0.31311
2019-05-14 00:00:00-04:00,0.90339,0.64577,-0.47498,0.31742,-0.87304,-0.65685,-0.5963,0.90288,0.83171
2019-05-15 00:00:00-04:00,0.83991,0.67853,-0.43445,0.2708,-0.81318,-0.57041,-0.63707,1.0,0.66586
2019-05-16 00:00:00-04:00,0.87352,0.90035,-0.38958,0.16442,-0.70489,-0.46971,-0.8862,1.0,0.51209
2019-05-17 00:00:00-04:00,0.83323,0.85903,-0.37225,0.17364,-0.67207,-0.48493,-0.80574,1.0,0.4691
2019-05-20 00:00:00-04:00,0.8563,1.0,-0.40652,0.33405,-0.72408,-0.66835,-0.81475,0.92819,0.49516
2019-05-21 00:00:00-04:00,0.98071,1.0,-0.28729,0.39449,-0.57196,-0.50529,-0.91795,0.38611,0.52117
2019-05-22 00:00:00-04:00,0.836,0.84414,-0.25103,0.40483,-0.53165,-0.47271,-0.78339,0.43179,0.52202
2019-05-23 00:00:00-04:00,0.68776,0.96525,-0.30178,0.36363,-0.42589,-0.50653,-0.70215,0.43941,0.4803
2019-05-24 00:00:00-04:00,0.75116,0.95632,-0.3439,0.35957,-0.41397,-0.52472,-0.67671,0.37549,0.51675
2019-05-28 00:00:00-04:00,0.7053,1.0,-0.43113,0.44442,-0.49615,-0.56932,-0.55052,0.36477,0.53265
2019-05-29 00:00:00-04:00,1.0,1.0,-0.68448,0.60882,-0.63834,-0.71607,-0.94247,0.76025,0.61229
2019-05-30 00:00:00-04:00,0.92144,1.0,-0.87037,0.84512,-0.81662,-0.84277,-0.90359,1.0,0.66678
2019-05-31 00:00:00-04:00,0.88499,1.0,-0.84922,0.68151,-0.60998,-0.61508,-1.0,0.98485,0.52293
2019-06-03 00:00:00-04:00,1.0,1.0,-0.9906,0.77121,-0.61068,-0.76608,-1.0,0.99828,0.59787
2019-06-04 00:00:00-04:00,0.70802,1.0,-0.61314,0.54915,-0.42775,-0.6775,-0.11981,0.148,0.43302
2019-06-05 00:00:00-04:00,0.8592,1.0,-0.77374,0.68597,-0.48736,-0.73504,-0.07631,0.1432,0.38407
2019-06-06 00:00:00-04:00,0.68265,1.0,-0.77931,0.56742,-0.49261,-0.3431,-0.17248,0.13576,0.40168
2019-06-07 00:00:00-04:00,0.7012,1.0,-0.69699,0.4866,-0.58083,-0.57598,-0.01321,0.23217,0.44704
2019-06-10 00:00:00-04:00,0.83447,1.0,-0.68212,0.17584,-0.48889,-0.4979,0.13236,0.2128,0.31344
2019-06-11 00:00:00-04:00,0.96343,1.0,-0.73547,0.19174,-0.51396,-0.49229,0.13881,0.18019,0.26756
2019-06-12 00:00:00-04:00,0.93185,1.0,-0.74341,0.19039,-0.44497,-0.73508,0.26742,0.24994,0.28386
2019-06-13 00:00:00-04:00,0.77899,1.0,-0.76078,0.1811,-0.54009,-0.58444,0.27828,0.21847,0.42848
2019-06-14 00:00:00-04:00,0.61709,1.0,-0.75228,0.50667,-0.43596,-0.5064,0.11891,0.12338,0.32859
2019-06-17 00:00:00-04:00,0.74995,1.0,-0.81206,0.81118,-0.415,-0.58257,0.04056,-0.13804,0.34597
2019-06-18 00:00:00-04:00,0.86346,1.0,-0.80463,0.78872,-0.30205,-0.64177,0.07936,-0.1527,0.16959
2019-06-19 00:00:00-04:00,0.38479,0.82744,-0.86015,1.0,-0.23483,-0.47346,0.05986,0.16339,0.13296
2019-06-20 00:00:00-04:00,0.51394,0.8636,-1.0,0.94665,-0.23023,-0.50187,0.00339,0.24558,0.15893
2019-06-21 00:00:00-04:00,0.20084,0.67614,-0.59188,0.58891,-0.15705,-0.29934,-0.02438,0.35664,0.25012
2019-06-24 00:00:00-04:00,0.15597,0.43265,-0.42207,0.52652,-0.09689,-0.32381,-0.09431,0.3603,0.46164
2019-06-25 00:00:00-04:00,0.09933,0.5291,-0.49499,0.60646,-0.22356,-0.46777,-0.02873,0.48136,0.49881
2019-06-26 00:00:00-04:00,0.14,0.93911,-0.57522,0.47142,-0.19005,-0.67522,0.08567,0.35894,0.44535
2019-06-27 00:00:00-04:00,0.28272,1.0,-0.53457,0.45954,-0.37991,-0.78871,0.07641,0.56341,0.32109
2019-06-28 00:00:00-04:00,0.18077,1.0,-0.37898,0.55296,-0.19256,-0.48317,-0.2307,0.31114,0.24055
2019-07-01 00:00:00-04:00,-0.20857,1.0,-0.40231,0.80209,-0.15226,-0.42674,-0.37489,0.46692,0.29577
2019-07-02 00:00:00-04:00,-0.30542,1.0,-0.59609,1.0,-0.15756,-0.60017,-0.19556,0.6402,0.21461
2019-07-03 00:00:00-04:00,-0.38807,1.0,-0.66856,0.9554,-0.18814,-0.46965,-0.25798,0.67184,0.34516
2019-07-05 00:00:00-04:00,-0.22379,0.9911,-0.54229,0.8434,-0.14254,-0.28226,-0.31784,0.44596,0.22827
2019-07-08 00:00:00-04:00,-0.13748,0.84888,-0.54287,0.9517,-0.21043,-0.30089,-0.33914,0.38306,0.34717
2019-07-09 00:00:00-04:00,0.06729,0.94327,-0.47321,0.86322,-0.13337,-0.51649,-0.37192,0.32565,0.29556
2019-07-10 00:00:00-04:00,0.11426,0.89207,-0.41172,0.75507,0.06541,-0.59487,-0.534,0.39461,0.31917
2019-07-11 00:00:00-04:00,0.03971,0.80244,-0.29663,0.68718,0.02484,-0.57266,-0.51959,0.4627,0.37201
2019-07-12 00:00:00-04:00,-0.03085,0.62755,-0.2214,0.38832,0.32893,-0.44152,-0.45377,0.39631,0.40644
2019-07-15 00:00:00-04:00,0.11443,0.38902,-0.21745,0.18325,0.6419,-0.23863,-0.28831,0.13732,0.27847
2019-07-16 00:00:00-04:00,0.27599,0.37394,-0.20468,0.19794,0.61558,-0.53651,-0.19029,0.16077,0.30726
2019-07-17 00:00:00-04:00,0.54165,0.43715,-0.51118,0.21827,0.63285,-0.42893,-0.05624,-0.05275,0.21917
2019-07-18 00:00:00-04:00,0.36042,0.79051,-0.54754,0.32195,0.48794,-0.72123,-0.05216,0.12801,0.23211
2019-07-19 00:00:00-04:00,0.1249,0.77758,-0.46978,0.36662,0.5324,-0.70406,-0.00502,0.18233,0.19503
2019-07-22 00:00:00-04:00,0.02367,1.0,-0.61337,0.14862,0.29303,-0.29102,0.21702,0.15949,0.06255
2019-07-23 00:00:00-04:00,-0.39776,1.0,-0.66787,0.16267,-0.00613,-0.47904,0.18292,0.88712,0.3181
2019-07-24 00:00:00-04:00,-0.14365,1.0,-0.79357,-0.35374,0.19113,-0.57749,0.7555,0.78131,0.14051
2019-07-25 00:00:00-04:00,0.09458,0.64386,-1.0,0.06139,0.17611,-0.84715,0.71229,1.0,0.15892
2019-07-26 00:00:00-04:00,0.39685,0.91968,-0.68873,-0.09484,-0.27096,-0.71076,0.67265,0.59223,0.18387
2019-07-29 00:00:00-04:00,0.23106,1.0,-0.40949,0.07676,-0.46932,-0.79769,0.53951,0.60253,0.22663
2019-07-30 00:00:00-04:00,-0.04351,1.0,-0.43801,-0.08584,-0.31645,-0.82912,0.58645,0.81282,0.31366
2019-07-31 00:00:00-04:00,-0.17921,1.0,-0.43355,-0.20503,-0.78246,-0.62895,1.0,0.83565,0.39355
2019-08-01 00:00:00-04:00,-0.41522,0.60228,-0.55732,0.09312,-0.48469,-0.54859,1.0,0.90939,0.40103
2019-08-02 00:00:00-04:00,-0.38755,0.22104,-0.42793,-0.12293,-0.57751,-0.58279,1.0,1.0,0.87768
2019-08-05 00:00:00-04:00,-0.45777,0.40191,-0.62696,0.12635,-0.58491,-0.65376,1.0,0.95574,0.8394
2019-08-06 00:00:00-04:00,-0.07286,0.25472,-0.90386,-0.19999,-0.20857,-0.52646,1.0,0.67326,0.98376
2019-08-07 00:00:00-04:00,0.16711,-0.09052,-1.0,0.04571,0.23935,-0.39747,1.0,0.69183,0.344
2019-08-08 00:00:00-04:00,0.27326,0.06422,-1.0,-0.17463,0.06628,-0.35864,1.0,0.60576,0.52375
2019-08-09 00:00:00-04:00,0.22671,-0.20603,-0.78994,0.03978,0.02006,-0.34568,1.0,0.4455,0.60958
2019-08-12 00:00:00-04:00,0.1035,-0.29061,-0.92586,0.12211,0.24097,-0.38518,1.0,0.46355,0.67153
2019-08-13 00:00:00-04:00,-0.01448,-0.17315,-1.0,-0.11549,0.18687,-0.26299,1.0,0.63627,0.74297
2019-08-14 00:00:00-04:00,0.04488,-0.11391,-0.92527,-0.25614,0.06853,-0.36869,1.0,1.0,0.55061
2019-08-15 00:00:00-04:00,0.14619,0.49159,-1.0,-0.53065,-0.47472,-0.49487,1.0,1.0,0.86246
2019-08-16 00:00:00-04:00,0.24568,0.66338,-1.0,-0.42249,-0.8466,-0.54105,1.0,1.0,0.90108
2019-08-19 00:00:00-04:00,0.10158,0.50973,-0.96954,-0.28892,-0.66406,-0.3066,1.0,1.0,0.61781
2019-08-20 00:00:00-04:00,0.16345,0.63997,-0.82077,-0.50504,-0.72099,-0.33327,1.0,1.0,0.57666
2019-08-21 00:00:00-04:00,0.30968,0.56476,-0.82288,-0.67192,-0.8138,-0.32377,1.0,1.0,0.75792
2019-08-22 00:00:00-04:00,0.62841,0.33859,-0.67107,-0.79027,-0.70916,-0.32911,0.73276,0.93719,0.86266
2019-08-23 00:00:00-04:00,0.53341,0.52688,-0.57382,-0.51396,-0.98787,-0.29898,0.51183,0.85214,0.95038
2019-08-26 00:00:00-04:00,0.5438,0.99797,-0.70852,-0.51259,-1.0,-0.34501,0.43824,0.84064,0.74545
2019-08-27 00:00:00-04:00,1.0,1.0,-0.73249,-0.51312,-0.97671,-0.13145,-0.38623,1.0,0.74001
2019-08-28 00:00:00-04:00,0.86379,1.0,-0.62721,-0.65043,-1.0,-0.13874,-0.44741,1.0,1.0
2019-08-29 00:00:00-04:00,1.0,1.0,-0.62109,-0.68619,-1.0,-0.07503,-0.47387,1.0,0.85618
2019-08-30 00:00:00-04:00,1.0,1.0,-0.82943,-0.61062,-1.0,0.29553,-0.67656,1.0,0.82108
2019-09-03 00:00:00-04:00,0.97458,0.83609,-1.0,-0.46953,-1.0,0.32344,-0.66363,0.99904,1.0
2019-09-04 00:00:00-04:00,0.63115,0.89644,-0.48022,-0.40292,-1.0,0.28345,-0.37876,0.45087,1.0
2019-09-05 00:00:00-04:00,0.36051,0.76823,-0.45298,-0.41111,-0.98933,0.54494,-0.32686,0.5066,1.0
2019-09-06 00:00:00-04:00,0.64898,0.61526,-0.77582,-0.31586,-1.0,0.70451,-0.85897,0.98191,1.0
2019-09-09 00:00:00-04:00,0.59949,0.78344,-0.88168,-0.35593,-1.0,0.85048,-0.99579,1.0,1.0
2019-09-10 00:00:00-04:00,0.42061,0.85604,-0.53512,-0.06252,-1.0,0.63639,-1.0,0.89704,0.78756
2019-09-11 00:00:00-04:00,0.00518,0.42251,-0.55668,0.25092,-1.0,0.89075,-0.56479,0.5521,1.0
2019-09-12 00:00:00-04:00,0.04379,0.55094,-0.48245,0.22181,-1.0,0.60745,-0.33056,0.38901,1.0
2019-09-13 00:00:00-04:00,0.09297,0.40063,-0.55672,0.35029,-1.0,0.42875,-0.00898,0.3163,0.97676
2019-09-16 00:00:00-04:00,0.21856,0.22008,-0.79571,0.82431,-1.0,0.21199,0.31149,0.04684,0.96243
2019-09-17 00:00:00-04:00,-0.2782,0.34781,-0.3299,0.67562,-1.0,0.5402,-0.18785,0.23233,1.0
2019-09-18 00:00:00-04:00,0.00968,0.26932,-0.3609,0.6736,-1.0,0.43217,-0.14237,0.11849,1.0
2019-09-19 00:00:00-04:00,0.02668,0.19339,-0.35837,0.57282,-1.0,0.44444,-0.24073,0.36177,1.0
2019-09-20 00:00:00-04:00,-0.07289,0.34026,-0.31911,0.51076,-0.78092,0.32331,-0.09099,0.08958,1.0
2019-09-23 00:00:00-04:00,-0.2157,0.32164,-0.16043,0.33967,-0.57949,0.35714,-0.04889,-0.01393,1.0
2019-09-24 00:00:00-04:00,-0.16522,0.51249,-0.17066,0.28941,-0.74475,0.29437,-0.13931,0.12367,1.0
2019-09-25 00:00:00-04:00,-0.12697,0.44736,-0.07864,0.09917,-0.57173,0.47156,-0.1484,-0.09235,1.0
2019-09-26 00:00:00-04:00,-0.13504,0.47472,-0.09483,0.1768,-0.76923,0.4747,-0.13571,0.00859,1.0
2019-09-27 00:00:00-04:00,-0.19697,0.49379,-0.11574,0.14225,-0.79879,0.56004,-0.13319,0.04861,1.0
2019-09-30 00:00:00-04:00,-0.23287,0.54664,-0.1231,0.19698,-0.7734,0.59014,-0.12177,-0.08263,1.0
2019-10-01 00:00:00-04:00,-0.32519,0.43814,-0.2696,0.12988,-0.70668,0.64436,0.01779,0.07131,1.0
2019-10-02 00:00:00-04:00,-0.26058,0.7599,-0.28332,0.02061,-0.85958,0.55999,-0.03805,0.10103,1.0
2019-10-03 00:00:00-04:00,-0.39939,0.83562,-0.64137,0.16977,-0.92071,0.86023,0.01213,0.08371,1.0
2019-10-04 00:00:00-04:00,-0.44989,0.87038,-0.57944,0.05354,-0.84729,0.83382,-0.08661,0.2055,1.0
2019-10-07 00:00:00-04:00,-0.50504,0.67242,-0.4364,0.16697,-0.38035,0.50399,-0.16004,0.13845,1.0
2019-10-08 00:00:00-04:00,-0.65958,0.67187,-0.53056,0.29498,-0.36788,0.60003,-0.1721,0.16325,1.0
2019-10-09 00:00:00-04:00,-0.5795,0.88719,-0.44589,0.24122,-0.49856,0.411,-0.29904,0.28358,1.0
2019-10-10 00:00:00-04:00,-0.51771,0.75934,-0.49634,0.1178,-0.67642,0.85897,-0.27719,0.23155,1.0
2019-10-11 00:00:00-04:00,-0.41655,0.72504,-0.52599,0.08812,-0.79281,1.0,-0.26583,0.18802,1.0
2019-10-14 00:00:00-04:00,-0.1895,0.30569,-0.49567,0.11274,-0.4552,0.74549,-0.12396,0.1004,1.0
2019-10-15 00:00:00-04:00,-0.07237,0.34021,-0.55604,0.15925,-0.3341,0.82307,-0.22001,-0.14001,1.0
2019-10-16 00:00:00-04:00,0.00193,0.06604,-0.53494,0.23938,0.12669,0.6171,-0.44291,-0.07328,1.0
2019-10-17 00:00:00-04:00,0.16265,0.14875,-0.51542,0.06014,0.13125,0.67861,-0.3498,-0.31619,1.0
2019-10-18 00:00:00-04:00,0.23436,0.03473,-0.43599,0.04305,0.23061,0.57025,-0.26736,-0.40964,1.0
2019-10-21 00:00:00-04:00,0.28884,-0.00838,-0.36753,0.00315,0.22093,0.52916,-0.18708,-0.47909,1.0
2019-10-22 00:00:00-04:00,0.26497,0.03,-0.34915,0.25425,0.00701,0.42461,-0.24411,-0.38759,1.0
2019-10-23 00:00:00-04:00,0.37222,-0.07768,-0.31113,0.18265,0.18291,0.44063,-0.35608,-0.43354,1.0
2019-10-24 00:00:00-04:00,0.18371,0.03859,-0.28964,0.14898,0.14223,0.38347,-0.25547,-0.35187,1.0
2019-10-25 00:00:00-04:00,0.11006,0.1262,-0.37262,0.28428,-0.16061,0.59566,-0.3259,-0.25707,1.0
2019-10-28 00:00:00-04:00,-0.13233,-0.01069,-0.39534,0.24792,-0.34406,0.6683,-0.1357,0.1019,1.0
2019-10-29 00:00:00-04:00,-0.56845,-0.05823,-0.61278,0.60173,-0.34017,0.6386,-0.53023,0.86952,1.0
2019-10-30 00:00:00-04:00,-0.70897,-0.0637,-0.5339,0.54045,0.02144,0.57484,-0.30379,0.55681,0.91681
2019-10-31 00:00:00-04:00,-0.67088,-0.28593,-0.66969,1.0,0.19547,0.69743,-0.70953,0.44314,1.0
2019-11-01 00:00:00-04:00,-0.70123,-0.204,-0.72001,1.0,0.39463,0.66667,-0.86199,0.42594,1.0
2019-11-04 00:00:00-05:00,-0.8285,-0.24952,-0.70209,1.0,0.02009,1.0,-0.82417,0.58418,1.0
2019-11-05 00:00:00-05:00,-0.80074,-0.50197,-0.4791,1.0,-0.23728,1.0,-0.6003,0.6194,1.0
2019-11-06 00:00:00-05:00,-0.70877,-0.30104,-0.41353,1.0,-0.41222,1.0,-0.4394,0.35565,0.91931
2019-11-07 00:00:00-05:00,-0.43305,-0.28494,-0.39372,1.0,-0.20287,0.82567,-0.34394,0.14849,0.68438
2019-11-08 00:00:00-05:00,-0.62791,-0.36519,-0.33809,1.0,-0.21016,0.8831,-0.28482,0.35601,0.58706
2019-11-11 00:00:00-05:00,-0.66547,-0.42743,-0.37762,1.0,-0.0777,0.86565,-0.28541,0.42718,0.54081
2019-11-12 00:00:00-05:00,-0.73448,-0.41571,-0.50074,1.0,-0.10146,1.0,-0.20837,0.43308,0.52769
2019-11-13 00:00:00-05:00,-0.91581,-0.0902,-0.47411,1.0,0.01752,0.80217,-0.01831,0.34105,0.33769
2019-11-14 00:00:00-05:00,-1.0,0.08001,-0.4398,1.0,0.01386,0.7299,-0.05851,0.30581,0.36873
2019-11-15 00:00:00-05:00,-1.0,-0.11567,-0.47108,1.0,0.01383,0.6939,0.1359,0.29938,0.44373
2019-11-18 00:00:00-05:00,-1.0,-0.13553,-0.37572,1.0,0.21198,0.58354,-0.06175,0.42626,0.35121
2019-11-19 00:00:00-05:00,-1.0,-0.09539,-0.40803,1.0,0.15683,0.57594,-0.00908,0.43985,0.33987
2019-11-20 00:00:00-05:00,-1.0,-0.0065,-0.41699,1.0,0.26674,0.63465,-0.12941,0.3912,0.2603
2019-11-21 00:00:00-05:00,-1.0,-0.13554,-0.3099,1.0,0.29296,0.39154,-0.22158,0.53761,0.44491
2019-11-22 00:00:00-05:00,-1.0,-0.06695,-0.21931,1.0,0.4322,0.28002,-0.22029,0.43304,0.36129
2019-11-25 00:00:00-05:00,-1.0,-0.07866,-0.25262,1.0,0.48816,0.38079,-0.30962,0.41808,0.35387
2019-11-26 00:00:00-05:00,-1.0,-0.11162,-0.34288,1.0,0.59534,0.5806,-0.39654,0.5531,0.12201
2019-11-27 00:00:00-05:00,-1.0,-0.06953,-0.43787,1.0,0.72501,0.67684,-0.40814,0.43371,0.07997
2019-11-29 00:00:00-05:00,-0.99477,-0.03624,-0.39505,1.0,0.78447,0.39734,-0.23054,0.39923,0.07555
2019-12-02 00:00:00-05:00,-1.0,-0.10339,-0.41434,1.0,0.6892,0.39367,-0.24473,0.45861,0.22099
2019-12-03 00:00:00-05:00,-1.0,0.07969,-0.42096,1.0,1.0,-0.0328,-0.12556,0.43742,0.0622
2019-12-04 00:00:00-05:00,-1.0,0.2686,-0.44379,0.99833,1.0,-0.2248,-0.20856,0.57763,0.03258
2019-12-05 00:00:00-05:00,-1.0,0.39538,-0.37695,1.0,1.0,-0.26326,-0.2496,0.51608,-0.02167
2019-12-06 00:00:00-05:00,-1.0,0.32468,-0.3664,1.0,1.0,-0.22887,-0.27041,0.50857,0.03244
2019-12-09 00:00:00-05:00,-1.0,0.4408,-0.36023,1.0,1.0,-0.24045,-0.53193,0.74318,-0.05137
2019-12-10 00:00:00-05:00,-1.0,0.91437,-0.58349,1.0,1.0,-0.37004,-0.12694,0.59145,-0.42534
