Date,XLY,XLP,XLE,XLF,XLV,XLI,XLB,XLK,XLU
2018-05-22 00:00:00-04:00,99.11653137207031,42.510833740234375,59.07883834838867,25.1866512298584,75.30794525146484,68.10015869140625,52.920509338378906,65.14306640625,41.06203079223633
2018-05-23 00:00:00-04:00,99.8341064453125,42.6649169921875,59.07122802734375,25.026674270629883,75.55258178710938,68.03706359863281,52.79636001586914,65.6219711303711,41.4359245300293
2018-05-24 00:00:00-04:00,100.05126953125,42.63067626953125,58.10000228881836,24.831157684326172,75.25360107421875,68.37066650390625,52.610145568847656,65.54686737060547,41.77659606933594
2018-05-25 00:00:00-04:00,100.20230865478516,42.699161529541016,56.59001922607422,24.75117301940918,75.1448745727539,68.24443817138672,52.32638931274414,65.49992370605469,41.959381103515625
2018-05-29 00:00:00-04:00,99.42811584472656,42.60499572753906,56.41549301147461,23.924646377563477,74.374755859375,67.1534423828125,51.421913146972656,65.14306640625,41.959381103515625
2018-05-30 00:00:00-04:00,100.33450317382812,43.204219818115234,58.12275314331055,24.360132217407227,75.48917388916016,68.10015869140625,52.0248908996582,65.6219711303711,42.3000373840332
2018-05-31 00:00:00-04:00,99.85297393798828,42.510833740234375,57.68266296386719,24.15572166442871,74.66468811035156,67.11738586425781,51.59040451049805,65.64079284667969,42.36652374267578
2018-06-01 00:00:00-04:00,100.58941650390625,42.510833740234375,57.95582580566406,24.422340393066406,75.52540588378906,67.85672760009766,52.37958526611328,66.75827026367188,41.71842956542969
2018-06-04 00:00:00-04:00,101.71298217773438,42.86180877685547,57.45503616333008,24.502328872680664,75.8062744140625,67.75755310058594,52.68109130859375,67.29354095458984,41.38607406616211
2018-06-05 00:00:00-04:00,102.30776977539062,42.6649169921875,57.318458557128906,24.39568328857422,75.65223693847656,67.83867645263672,53.08012008666992,67.5282974243164,41.1700439453125
2018-06-06 00:00:00-04:00,103.2613754272461,42.71628952026367,57.591617584228516,24.84004020690918,76.50389099121094,68.40672302246094,54.06439971923828,67.96966552734375,40.189605712890625
2018-06-07 00:00:00-04:00,103.56349182128906,42.98164749145508,58.464210510253906,24.920028686523438,76.60356140136719,68.69525909423828,53.789512634277344,67.42501068115234,40.472110748291016
2018-06-08 00:00:00-04:00,103.78064727783203,43.51239776611328,58.35039520263672,24.955577850341797,77.04753112792969,68.920654296875,53.94025802612305,67.31231689453125,40.45549011230469
2018-06-11 00:00:00-04:00,104.19607543945312,43.87192916870117,58.65391540527344,24.902257919311523,77.19249725341797,69.05590057373047,54.02006530761719,67.38745880126953,40.372398376464844
2018-06-12 00:00:00-04:00,104.69645690917969,43.95752716064453,58.20622634887695,24.84004020690918,77.14717102050781,68.98375701904297,54.09099578857422,67.71611785888672,40.83769226074219
2018-06-13 00:00:00-04:00,104.85697937011719,43.8205680847168,57.986167907714844,24.75117301940918,77.16529083251953,68.43377685546875,53.50575637817383,67.36863708496094,40.72968673706055
2018-06-14 00:00:00-04:00,105.95217895507812,43.897605895996094,57.90270233154297,24.52010154724121,77.56392669677734,68.17230224609375,53.5855598449707,67.84758758544922,41.23652267456055
2018-06-15 00:00:00-04:00,106.1263656616211,44.4617919921875,56.659061431884766,24.519207000732422,77.71488189697266,68.00212097167969,53.211395263671875,67.58841705322266,41.52992248535156
2018-06-18 00:00:00-04:00,105.94650268554688,43.814796447753906,57.22437286376953,24.474576950073242,76.96920776367188,67.72147369384766,53.0777587890625,67.66380310058594,41.664058685302734
2018-06-19 00:00:00-04:00,105.81397247314453,44.04771041870117,57.09449005126953,24.412097930908203,77.16925811767578,66.29119873046875,52.10672378540039,67.31513977050781,42.074832916259766
2018-06-20 00:00:00-04:00,106.31571197509766,44.09085464477539,57.346580505371094,24.34962272644043,77.33297729492188,66.33646392822266,51.93745803833008,67.45648193359375,42.108367919921875
2018-06-21 00:00:00-04:00,105.55838775634766,44.17710876464844,56.284759521484375,24.278213500976562,76.88735961914062,65.50364685058594,51.38511657714844,66.93816375732422,42.25087356567383
2018-06-22 00:00:00-04:00,105.37852478027344,44.5394287109375,57.407691955566406,24.162174224853516,77.23291778564453,65.72994232177734,52.13344955444336,66.72144317626953,42.54428482055664
2018-06-25 00:00:00-04:00,103.08769989013672,44.76372146606445,56.25419235229492,23.90333366394043,76.52361297607422,64.8971176147461,51.32276153564453,65.33609008789062,43.24845504760742
2018-06-26 00:00:00-04:00,103.8260726928711,44.57394790649414,56.96464157104492,23.822998046875,76.28717041015625,65.14154815673828,51.51875686645508,65.59999084472656,43.298763275146484
2018-06-27 00:00:00-04:00,102.48184967041016,44.479042053222656,57.728538513183594,23.528444290161133,75.64152526855469,64.6164779663086,51.35839080810547,64.7046890258789,43.508338928222656
2018-06-28 00:00:00-04:00,103.2864990234375,44.479042053222656,57.65214920043945,23.73373794555664,75.74154663085938,64.7070083618164,51.55438995361328,65.4963150024414,43.4915771484375
2018-06-29 00:00:00-04:00,103.46635437011719,44.45317077636719,58.011192321777344,23.73373794555664,75.89614868164062,64.84281158447266,51.73255157470703,65.46804809570312,43.55864715576172
2018-07-02 00:00:00-04:00,103.60832977294922,44.19437026977539,57.15561294555664,23.84977149963379,76.13258361816406,64.9876708984375,51.45639419555664,66.05232238769531,43.86881637573242
2018-07-03 00:00:00-04:00,103.08769989013672,44.29788589477539,57.51464080810547,23.635557174682617,76.31444549560547,64.7794418334961,51.36730194091797,65.27014923095703,43.99455642700195
2018-07-05 00:00:00-04:00,103.59888458251953,44.91038131713867,57.453529357910156,23.689109802246094,77.1056137084961,65.09626770019531,51.81273651123047,66.19367980957031,44.22929000854492
2018-07-06 00:00:00-04:00,104.41297149658203,45.04841995239258,57.804927825927734,23.80514144897461,78.21504211425781,65.32257843017578,52.07108688354492,66.96644592285156,44.57299041748047
2018-07-09 00:00:00-04:00,105.6624984741211,44.87586975097656,58.66815185546875,24.34962272644043,78.7879409790039,66.53559875488281,52.53434753417969,67.47532653808594,43.198158264160156
2018-07-10 00:00:00-04:00,105.88970184326172,45.410728454589844,59.10358428955078,24.260366439819336,79.08804321289062,66.74381256103516,52.97978210449219,67.63552856445312,43.60894012451172
2018-07-11 00:00:00-04:00,105.64356994628906,45.264076232910156,57.85076904296875,24.144325256347656,78.4605712890625,65.64847564697266,52.08891677856445,67.37165069580078,44.00295639038086
2018-07-12 00:00:00-04:00,106.34407806396484,45.20368194580078,57.95008087158203,24.18895721435547,79.33358001708984,66.41793823242188,52.213626861572266,68.43659210205078,44.03647232055664
2018-07-13 00:00:00-04:00,106.58072662353516,45.49699401855469,58.255638122558594,24.081846237182617,79.47908782958984,66.76191711425781,52.18690490722656,68.3611831665039,44.04486083984375
2018-07-16 00:00:00-04:00,106.84578704833984,45.28132629394531,57.58338928222656,24.51028060913086,78.99710083007812,66.4903564453125,51.768184661865234,68.20098114013672,44.00295639038086
2018-07-17 00:00:00-04:00,106.94993591308594,45.66952133178711,57.35422897338867,24.53705596923828,79.43358612060547,66.75286102294922,52.44525146484375,68.70986938476562,43.96941375732422
2018-07-18 00:00:00-04:00,106.88367462158203,45.29857635498047,57.392417907714844,24.929792404174805,79.49724578857422,67.48612976074219,51.955265045166016,68.59677124023438,43.74306869506836
2018-07-19 00:00:00-04:00,106.63753509521484,45.324462890625,57.407691955566406,24.55491065979004,79.05165100097656,67.4589614868164,52.142356872558594,68.35176849365234,44.14545440673828
2018-07-20 00:00:00-04:00,106.1642074584961,45.60050964355469,57.20908737182617,24.59954071044922,78.89706420898438,67.38653564453125,51.92855453491211,68.37062072753906,43.83528518676758
2018-07-23 00:00:00-04:00,106.05062866210938,45.315834045410156,56.957000732421875,24.938722610473633,79.0607681274414,66.97013092041016,51.64347839355469,68.71928405761719,43.52510452270508
